ID;NAME;VARIABLE;SRC;VALUE;CURRENCY;REFYEAR
18813820;CATERPILLAR INC;COUNTRY;https://www.caterpillar.com/en/company/global-footprint.html;US;N/A;2024
18813820;CATERPILLAR INC;EMPLOYEES;https://www.caterpillar.com/en/company/working-together/caterpillar-at-a-glance.html;112900;N/A;2024
18813820;CATERPILLAR INC;TURNOVER;https://www.caterpillar.com/en/news/corporate-press-releases/h/4q24-results-caterpillar-inc.html;64800000000;USD;2024
18813820;CATERPILLAR INC;ASSETS;https://www.macrotrends.net/stocks/charts/CAT/caterpillar/total-assets;87764000000;USD;2024
18813820;CATERPILLAR INC;WEBSITE;https://www.caterpillar.com/;https://www.caterpillar.com/;N/A;2024
18813820;CATERPILLAR INC;ACTIVITY;https://s25.q4cdn.com/358376879/files/doc_financials/2024/q3/b62a3efe-3140-4e82-952d-c9b145ff717c.pdf;C28;N/A;2024
18818179;HARTMANN;COUNTRY;https://en.wikipedia.org/wiki/Hartmann_Group;DE;N/A;2024
18818179;HARTMANN;EMPLOYEES;https://corporate.hartmann.info/en/news-media/key-figures;10000;N/A;2024
18818179;HARTMANN;TURNOVER;https://corporate.hartmann.info/en/news-media/media-room/2025/press-release-q4-2024;2407900000;EUR;2024
18818179;HARTMANN;ASSETS;https://en.wikipedia.org/wiki/Hartmann_Group;2410000000;EUR;2024
18818179;HARTMANN;WEBSITE;https://www.hartmann.info/en-us/;https://www.hartmann.info/en-us/;N/A;2024
18818179;HARTMANN;ACTIVITY;https://www.hartmann-packaging.com/media/ymrnajnt/hartmann-sustainability-report-2024.pdf;C32;N/A;2024
18818842;IWG PLC;COUNTRY;https://en.wikipedia.org/wiki/IWG_plc;JE;N/A;2024
18818842;IWG PLC;EMPLOYEES;https://pitchbook.com/profiles/company/11934-19;9007;N/A;2024
18818842;IWG PLC;TURNOVER;https://realty.economictimes.indiatimes.com/news/international/iwg-posts-revenue-of-4-2-billion-in-2024/119161108;4200000000;USD;2024
18818842;IWG PLC;ASSETS;;;;
18818842;IWG PLC;WEBSITE;https://www.iwgplc.com/;https://www.iwgplc.com/;N/A;2024
18818842;IWG PLC;ACTIVITY;https://www.iwgplc.com/en-gb/about-us;N82;N/A;2024
18831586;SAP;COUNTRY;https://www.sap.com/italy/about/company/office-locations.html;DE;N/A;2024
18831586;SAP;EMPLOYEES;https://www.macrotrends.net/stocks/charts/SAP/sap-se/number-of-employees;109973;N/A;2024
18831586;SAP;TURNOVER;https://ignitesap.com/saps-financial-results-for-q4-and-full-year-2024/;34180000000;EUR;2024
18831586;SAP;ASSETS;https://www.sap.com/integrated-reports/2024/en/datahub/financial-data/five-year-summary.html;74122000;EUR;2024
18831586;SAP;WEBSITE;https://www.sap.com/index.html;https://www.sap.com/index.html;N/A;2024
18831586;SAP;ACTIVITY;https://www.saputo.com/-/media/ecosystem/divisions/corporate-services/sites/saputo-com/saputo-com-documents/shareholder-reports/2024/annual-reports/02-24-sap_fs2024_ang.pdf?revision=&rev=-1&hash=88E981B53C7DEE7B8D97830C3C60B09F;C10;N/A;2024
18839233;ORKLA ASA;COUNTRY;https://www.orkla.com/head-office/;NO;N/A;2024
18839233;ORKLA ASA;EMPLOYEES;https://www.orkla.com/wp-content/uploads/sites/3/2025/03/Orkla-Annual-Report-2024.pdf;19080;N/A;2024
18839233;ORKLA ASA;TURNOVER;https://www.orkla.com/wp-content/uploads/sites/3/2025/03/Orkla-Annual-Report-2024.pdf;70700000000;NOK;2024
18839233;ORKLA ASA;ASSETS;https://www.macrotrends.net/stocks/charts/ORKLY/orkla-asa/total-assets;8124000000;USD;2024
18839233;ORKLA ASA;WEBSITE;https://www.orkla.com/;https://www.orkla.com/;N/A;2024
18839233;ORKLA ASA;ACTIVITY;https://www.orkla.com/wp-content/uploads/sites/3/2025/03/Orkla-Annual-Report-2024.pdf;C10;N/A;2024
18850720;ENEL SPA;COUNTRY;https://www.enel.com/media/explore/search-photos/photo/2020/03/italy-enel-headquarters-rome;IT;N/A;2024
18850720;ENEL SPA;EMPLOYEES;https://www.enel.com/content/dam/enel-com/documenti/investitori/informazioni-finanziarie/2024/annuali/en/enel-spa-financial-statements_2024.pdf;60000;N/A;2024
18850720;ENEL SPA;TURNOVER;https://www.enel.com/content/dam/enel-common/press/en/2025-march/Enel%20results%20FY%202024ENG.pdf;78947000000;EUR;2024
18850720;ENEL SPA;ASSETS;https://www.enel.com/content/dam/enel-com/documenti/investitori/informazioni-finanziarie/2024/annuali/enel-finance-international-nv-annual-report-2024.xhtml;51647000000;EUR;2024
18850720;ENEL SPA;WEBSITE;https://www.enel.com/it;https://www.enel.com/it;N/A;2024
18850720;ENEL SPA;ACTIVITY;https://www.enel.com/content/dam/enel-com/documenti/investitori/informazioni-finanziarie/2024/annuali/en/enel-spa-financial-statements_2024.pdf;D35;N/A;2024
18853782;SHV HOLDINGS NV;COUNTRY;https://www.shv.nl/company/shv-holdings/;NL;N/A;2024
18853782;SHV HOLDINGS NV;EMPLOYEES;https://annualreport.shv.nl/;64860;N/A;2024
18853782;SHV HOLDINGS NV;TURNOVER;https://annualreport.shv.nl/;19000000000;EUR;2024
18853782;SHV HOLDINGS NV;ASSETS;https://annualreport.shv.nl/;8000000000;EUR;2024
18853782;SHV HOLDINGS NV;WEBSITE;https://www.shv.nl/;https://www.shv.nl/;N/A;2024
18853782;SHV HOLDINGS NV;ACTIVITY;https://annualreport.shv.nl/2024/xmlpages/resources/TXP/SHV/jv_2023/pdf/SHV_Annual_Report_2024.pdf;D35;N/A;2024
18854880;BMW;COUNTRY;https://www.bmwgroup.com/en/general/approach-headquarters.html;DE;N/A;2024
18854880;BMW;EMPLOYEES;https://www.statista.com/statistics/264343/global-number-of-employees-of-bmw-group/;159100;N/A;2024
18854880;BMW;TURNOVER;https://www.bmwgroup.com/en/report/2024/financial-statements/income-statement/index.html;142380000000;EUR;2024
18854880;BMW;ASSETS;https://www.bmwgroup.com/en/report/2024/financial-statements/balance-sheet/index.html;267732000000;EUR;2024
18854880;BMW;WEBSITE;https://www.bmw.it/it/home.html;https://www.bmw.it/it/home.html;N/A;2024
18854880;BMW;ACTIVITY;https://www.bmwgroup.com/en/report/2024/downloads/BMW-AG-Financial-Statements-2024-en.pdf;C29;N/A;2024
18858533;THALES;COUNTRY;https://en.wikipedia.org/wiki/Thales_Group;FR;N/A;2024
18858533;THALES;EMPLOYEES;https://en.wikipedia.org/wiki/Thales_Group;83000;N/A;2024
18858533;THALES;TURNOVER;https://www.thalesgroup.com/en/group/investors/press_release/thales-reports-its-2024-full-year-results;20577000000;EUR;2024
18858533;THALES;ASSETS;https://en.wikipedia.org/wiki/Thales_Group;39980000000;EUR;2024
18858533;THALES;WEBSITE;https://www.thalesgroup.com/en;https://www.thalesgroup.com/en;N/A;2024
18858533;THALES;ACTIVITY;https://www2.thalesgroup.com/2024/rapport-integre/files/thales-integrated-report-2023-en.pdf;C29;N/A;2024
18860034;SIGNIFY NV;COUNTRY;https://en.wikipedia.org/wiki/Signify_N.V.;NL;N/A;2024
18860034;SIGNIFY NV;EMPLOYEES;https://www.signify.com/global/our-company/about-us;29000;N/A;2024
18860034;SIGNIFY NV;TURNOVER;https://www.signify.com/global/our-company/news/press-releases/2025/20250124-signify-fourth-quarter-and-full-year-results-2024;6143000000;EUR;2024
18860034;SIGNIFY NV;ASSETS;https://www.signify.com/static/2024/signify-annual-report-2024.pdf;7505000000;EUR;2024
18860034;SIGNIFY NV;WEBSITE;https://www.signify.com/global;https://www.signify.com/global;N/A;2024
18860034;SIGNIFY NV;ACTIVITY;https://www.signify.com/static/2024/signify-annual-report-2024.pdf;C27;N/A;2024
18864084;3I GROUP PLC;COUNTRY;https://www.3i.com/about-us/our-international-presence/;GB;N/A;2024
18864084;3I GROUP PLC;EMPLOYEES;https://en.wikipedia.org/wiki/3i;250;N/A;2024
18864084;3I GROUP PLC;TURNOVER;https://www.3i.com/investor-relations/annual-report-2024/;3839000000;GBP;2024
18864084;3I GROUP PLC;ASSETS;https://www.3i.com/investor-relations/annual-report-2024/;34700000000;GBP;2024
18864084;3I GROUP PLC;WEBSITE;https://www.3i.com/;https://www.3i.com/;N/A;2024
18864084;3I GROUP PLC;ACTIVITY;https://www.3i.com/media/nnrkjwke/annual_report_and_accounts_2024.pdf;K64;N/A;2024
18876900;BAYER;COUNTRY;https://en.wikipedia.org/wiki/Bayer;DE;N/A;2024
18876900;BAYER;EMPLOYEES;https://www.bayer.com/en/strategy/profile-and-organization;94081;N/A;2024
18876900;BAYER;TURNOVER;https://www.statista.com/statistics/263778/revenue-of-bayer-ag-since-1995/;46600000000;EUR;2024
18876900;BAYER;ASSETS;https://www.statista.com/statistics/306594/total-assets-of-bayer-ag-since-1995/;111000000000;EUR;2024
18876900;BAYER;WEBSITE;https://www.bayer.com/en/;https://www.bayer.com/en/;N/A;2024
18876900;BAYER;ACTIVITY;https://regnskaber.cvrapi.dk/xhtml/81898061/amNsb3VkczovLzAyLzliLzJhL2NiLzhkLzFjOWUtNDgxZS05MjQzLWEyZGIzNGMzYjVlYg.pdf;C21;N/A;2024
18877286;AKTIEBOLAGET ELECTROLUX;COUNTRY;https://www.electroluxgroup.com/en/electrolux-group-headquarters-17256/;SE;N/A;2024
18877286;AKTIEBOLAGET ELECTROLUX;EMPLOYEES;https://stockanalysis.com/quote/sto/ELUX.B/employees/;41000;N/A;2024
18877286;AKTIEBOLAGET ELECTROLUX;TURNOVER;https://www.electroluxgroup.com/en/electrolux-group-year-end-report-q4-2024-43395/;136150000000;SEK;2024
18877286;AKTIEBOLAGET ELECTROLUX;ASSETS;https://www.macrotrends.net/stocks/charts/ELUXY/electrolux-ab/total-assets;11862;USD;2024
18877286;AKTIEBOLAGET ELECTROLUX;WEBSITE;https://www.electroluxgroup.com/en/;https://www.electroluxgroup.com/en/;N/A;2024
18877286;AKTIEBOLAGET ELECTROLUX;ACTIVITY;https://www.electroluxgroup.com/wp-content/uploads/sites/2/2025/02/electrolux-Annual-Report-2024-250220.pdf;C29;N/A;2024
18886469;VEOLIA ENVIRONNEMENT;COUNTRY;https://en.wikipedia.org/wiki/Veolia;FR;N/A;2024
18886469;VEOLIA ENVIRONNEMENT;EMPLOYEES;https://www.veolia.com/en/veolia-group/veolia-in-brief;215000;N/A;2024
18886469;VEOLIA ENVIRONNEMENT;TURNOVER;https://www.veolia.com/en/our-media/press-releases/2024-annual-results;44692000000;EUR;2024
18886469;VEOLIA ENVIRONNEMENT;ASSETS;https://www.veolia.com/sites/g/files/dvc4206/files/document/2025/02/Finance_consolidated_financial_statement_2024.pdf;72959000000;EUR;2024
18886469;VEOLIA ENVIRONNEMENT;WEBSITE;https://www.veolia.com/en;https://www.veolia.com/en;N/A;2024
18886469;VEOLIA ENVIRONNEMENT;ACTIVITY;https://www.veolia.com/sites/g/files/dvc4206/files/document/2025/02/Finance_consolidated_financial_statement_2024.pdf;E38;N/A;2024
18898974;TUI;COUNTRY;https://en.wikipedia.org/wiki/TUI_Group;DE;N/A;2024
18898974;TUI;EMPLOYEES;https://www.statista.com/statistics/266690/tui-ag-employees-by-region/;66845;N/A;2024
18898974;TUI;TURNOVER;https://www.tuigroup.com/en/newsroom/news/tui-group-full-year-2024-delivers-strong-growth-to-232-billion-euros-underlying-ebit-grows-by-33-per-cent-robust-customer-demand-in-particular-in-hotels-and-resorts-as-well-as-cruises;23200000000;EUR;2024
18898974;TUI;ASSETS;https://companiesmarketcap.com/tui/total-assets/;19450000000;USD;2024
18898974;TUI;WEBSITE;https://www.tui.com/;https://www.tui.com/;N/A;2024
18898974;TUI;ACTIVITY;https://www.tuigroup.com/en/investors/publications/financial-results;I56;N/A;2024
18901386;ASSA ABLOY AB;COUNTRY;https://en.wikipedia.org/wiki/Assa_Abloy;SE;N/A;2024
18901386;ASSA ABLOY AB;EMPLOYEES;https://www.assaabloy.com/group/en/news-media/press-releases/id.663a76b8c0b14cfe;63000;N/A;2024
18901386;ASSA ABLOY AB;TURNOVER;https://www.assaabloy.com/group/en/news-media/press-releases/id.b705e75a67caa8ee;150162000;SEK;2024
18901386;ASSA ABLOY AB;ASSETS;https://www.assaabloy.com/group/en/documents/investors/annual-reports/2024/Annual%20Report%202024.pdf;223605000;SEK;2024
18901386;ASSA ABLOY AB;WEBSITE;https://www.assaabloy.com/group/en;https://www.assaabloy.com/group/en;N/A;2024
18901386;ASSA ABLOY AB;ACTIVITY;https://www.assaabloy.com/group/en/documents/investors/annual-reports/2024/Annual%20Report%202024.pdf;C25;N/A;2024
18908258;RANDSTAD NV;COUNTRY;https://en.wikipedia.org/wiki/Randstad_NV;NL;N/A;2024
18908258;RANDSTAD NV;EMPLOYEES;https://en.wikipedia.org/wiki/Randstad_NV;260300;N/A;2024
18908258;RANDSTAD NV;TURNOVER;https://www.randstad.com/s3fs-media/rscom/public/2025-02/Q4_2024_Press_Release.pdf?VersionId=L64uA7R3pW55klb7S.y_xlLlNHLz.UkL;24122000000;EUR;2024
18908258;RANDSTAD NV;ASSETS;https://companiesmarketcap.com/eur/randstad/total-assets/;11190000000;EUR;2024
18908258;RANDSTAD NV;WEBSITE;https://www.randstad.com/;https://www.randstad.com/;N/A;2024
18908258;RANDSTAD NV;ACTIVITY;https://www.randstad.com/s3fs-media/rscom/public/2025-02/Randstad_Annual_Report_2024_0.pdf?VersionId=LlTQ.5dhCvH0C3FiBnYOryA5qOtq9aVi;N78;N/A;2024
18918108;NV BEKAERT SA;COUNTRY;https://en.wikipedia.org/wiki/Bekaert;BE;N/A;2024
18918108;NV BEKAERT SA;EMPLOYEES;https://stockanalysis.com/quote/ebr/BEKB/employees/;19701;N/A;2024
18918108;NV BEKAERT SA;TURNOVER;https://www.bekaert.com/en/about-us/news-room/news/bekaert-2024-full-year-results;4000000000;EUR;2024
18918108;NV BEKAERT SA;ASSETS;https://companiesmarketcap.com/nv-bekaert/total-assets/;4330000000;USD;2024
18918108;NV BEKAERT SA;WEBSITE;https://www.bekaert.com/en/;https://www.bekaert.com/en/;N/A;2024
18918108;NV BEKAERT SA;ACTIVITY;https://www.bekaert.com/en/about-us/news-room/news/bekaert-2024-full-year-results;C28;N/A;2024
18919705;MANPOWERGROUP INC.;COUNTRY;https://en.wikipedia.org/wiki/ManpowerGroup;US;N/A;2024
18919705;MANPOWERGROUP INC.;EMPLOYEES;https://macrotrends.net/stocks/charts/MAN/manpowergroup/number-of-employees;26700;N/A;2024
18919705;MANPOWERGROUP INC.;TURNOVER;https://go.manpowergroup.com/financial-highlights;17853900000;USD;2024
18919705;MANPOWERGROUP INC.;ASSETS;https://www.statista.com/statistics/219703/manpower-inc-total-assets/;8200000000;USD;2024
18919705;MANPOWERGROUP INC.;WEBSITE;https://www.manpowergroup.com/en;https://www.manpowergroup.com/en;N/A;2024
18919705;MANPOWERGROUP INC.;ACTIVITY;https://go.manpowergroup.com/financial-highlights;N78;N/A;2024
18928008;PARAMOUNT GLOBAL;COUNTRY;https://en.wikipedia.org/wiki/Paramount_Global;US;N/A;2024
18928008;PARAMOUNT GLOBAL;EMPLOYEES;https://en.wikipedia.org/wiki/Paramount_Global;18600;N/A;2024
18928008;PARAMOUNT GLOBAL;TURNOVER;https://companiesmarketcap.com/eur/paramount/revenue/;28070000000;EUR;2024
18928008;PARAMOUNT GLOBAL;ASSETS;https://www.macrotrends.net/stocks/charts/PARA/paramount-global/total-assets;46172000000;USD;2024
18928008;PARAMOUNT GLOBAL;WEBSITE;https://www.paramount.com/;https://www.paramount.com/;N/A;2024
18928008;PARAMOUNT GLOBAL;ACTIVITY;https://www.igamingnews.com/company/paramount-global/annual-report-2024.pdf;J60;N/A;2024
18930611;GLENCORE PLC;COUNTRY;https://en.wikipedia.org/wiki/Glencore;CH;N/A;2024
18930611;GLENCORE PLC;EMPLOYEES;https://www.macrotrends.net/stocks/charts/GLNCY/glencore/number-of-employees;150000;N/A;2024
18930611;GLENCORE PLC;TURNOVER;https://www.glencore.com/media-and-insights/news/preliminary-results-2024;230944000;USD;2024
18930611;GLENCORE PLC;ASSETS;https://www.glencore.com/media-and-insights/news/preliminary-results-2024;130460000;USD;2024
18930611;GLENCORE PLC;WEBSITE;https://www.glencore.com/;https://www.glencore.com/;N/A;2024
18930611;GLENCORE PLC;ACTIVITY;https://www.glencore.com/.rest/api/v1/documents/static/7a4295e4-3674-45e9-94c4-7d7fb285faff/GLEN-2024-Annual-Report.pdf;B08;N/A;2024
18931004;DEUTSCHE LUFTHANSA;COUNTRY;https://en.wikipedia.org/wiki/Lufthansa;DE;N/A;2024
18931004;DEUTSCHE LUFTHANSA;EMPLOYEES;https://report.lufthansagroup.com/2024/annual-report/en/combined-management-report/principles-of-the-group/employees/;101709;N/A;2024
18931004;DEUTSCHE LUFTHANSA;TURNOVER;https://www.lufthansagroup.com/en/themes/annual-report-2024.html;37600000000;EUR;2024
18931004;DEUTSCHE LUFTHANSA;ASSETS;https://report.lufthansagroup.com/2024/annual-report/en/combined-management-report/economic-report/financial-performance/net-assets/;47052000000;EUR;2024
18931004;DEUTSCHE LUFTHANSA;WEBSITE;https://www.lufthansa.com/;https://www.lufthansa.com/;N/A;2024
18931004;DEUTSCHE LUFTHANSA;ACTIVITY;https://investor-relations.lufthansagroup.com/fileadmin/downloads/en/financial-reports/annual-reports/LH-AR-2024-e.pdf;H51;N/A;2024
18935271;TELEFONAKTIEBOLAGET LM ERICSSON;COUNTRY;https://www.ericsson.com/en/about-us/company-facts/ericsson-worldwide/sweden;SE;N/A;2024
18935271;TELEFONAKTIEBOLAGET LM ERICSSON;EMPLOYEES;https://www.ericsson.com/en/about-us/company-facts;92866;N/A;2024
18935271;TELEFONAKTIEBOLAGET LM ERICSSON;TURNOVER;https://www.ericsson.com/en/press-releases/2025/1/ericsson-reports-fourth-quarter-results-and-full-year-results-2024;247880000000;SEK;2024
18935271;TELEFONAKTIEBOLAGET LM ERICSSON;ASSETS;https://finbox.com/NASDAQGS:ERIC/explorer/total_assets/;26426000000;USD;2024
18935271;TELEFONAKTIEBOLAGET LM ERICSSON;WEBSITE;https://www.ericsson.com/en;https://www.ericsson.com/en;N/A;2024
18935271;TELEFONAKTIEBOLAGET LM ERICSSON;ACTIVITY;https://mb.cision.com/Main/15448/4111351/3285959.pdf;J61;N/A;2024
18940840;ABB LTD;COUNTRY;https://new.abb.com/locations/group-headquarters;CH;N/A;2024
18940840;ABB LTD;EMPLOYEES;https://global.abb/group/en/about;110000;N/A;2024
18940840;ABB LTD;TURNOVER;https://img.innovationpost.it/wp-content/uploads/2025/02/03082313/ABB-2024-Annual-Fin-Report-V20250226_2030V1a.pdf;30000000000;USD;2024
18940840;ABB LTD;ASSETS;https://img.innovationpost.it/wp-content/uploads/2025/02/03082313/ABB-2024-Annual-Fin-Report-V20250226_2030V1a.pdf;40357;USD;2024
18940840;ABB LTD;WEBSITE;https://global.abb/group/en;https://global.abb/group/en;N/A;2024
18940840;ABB LTD;ACTIVITY;https://img.innovationpost.it/wp-content/uploads/2025/02/03082313/ABB-2024-Annual-Fin-Report-V20250226_2030V1a.pdf;C27;N/A;2024
18942704;HP INC.;COUNTRY;https://en.wikipedia.org/wiki/HP_Inc.;US;N/A;2024
18942704;HP INC.;EMPLOYEES;https://www.statista.com/statistics/264922/number-of-employees-at-hewlett-packard-since-2001/;58000;N/A;2024
18942704;HP INC.;TURNOVER;https://www.hp.com/us-en/newsroom/press-releases/2024/hp-inc-reports-fiscal-2024-full-year-and-fourth-quarter-results.html;53600000000;USD;2024
18942704;HP INC.;ASSETS;https://www.macrotrends.net/stocks/charts/HPQ/hp/total-assets;39909000000;USD;2024
18942704;HP INC.;WEBSITE;https://www.hp.com/us-en/home.html;https://www.hp.com/us-en/home.html;N/A;2024
18942704;HP INC.;ACTIVITY;https://www.hp.com/content/dam/sites/garage-press/press/press-releases/2024/q4-fy24-earnings/Press%20Release%202024%20Q4_Final.pdf;C26;N/A;2024
18947387;CAPGEMINI;COUNTRY;https://en.wikipedia.org/wiki/Capgemini;FR;N/A;2024
18947387;CAPGEMINI;EMPLOYEES;https://www.capgemini.com/news/press-releases/full-year-2024-results/;341100;N/A;2024
18947387;CAPGEMINI;TURNOVER;https://www.capgemini.com/news/press-releases/full-year-2024-results/;22096000000;EUR;2024
18947387;CAPGEMINI;ASSETS;https://companiesmarketcap.com/capgemini/total-assets/;26700000000;USD;2024
18947387;CAPGEMINI;WEBSITE;https://www.capgemini.com/;https://www.capgemini.com/;N/A;2024
18947387;CAPGEMINI;ACTIVITY;https://www.capgemini.com/wp-content/uploads/2025/02/Capgemini_-_2025-02-18_-_2024_Annual_Results.pdf;J62;N/A;2024
18953431;MERCK GROUP;COUNTRY;https://www.merckgroup.com/au-en/company/ourheadquarters.html;DE;N/A;2024
18953431;MERCK GROUP;EMPLOYEES;https://www.merckgroup.com/en/annualreport/2024/notes/employees/number-of-employees.html;62557;N/A;2024
18953431;MERCK GROUP;TURNOVER;https://www.merckgroup.com/en/news/q4-2024-06-03-2025.html;21156000000;EUR;2024
18953431;MERCK GROUP;ASSETS;https://en.wikipedia.org/wiki/Merck_Group;51570000000;EUR;2024
18953431;MERCK GROUP;WEBSITE;https://www.merckgroup.com/en.html;https://www.merckgroup.com/en.html;N/A;2024
18953431;MERCK GROUP;ACTIVITY;https://www.merckgroup.com/en.html;Q86;N/A;2024
18953450;BPOST;COUNTRY;http://bpostgroup.com/who-we-are/our-entities/bpost;BE;N/A;2024
18953450;BPOST;EMPLOYEES;https://www.macrotrends.net/stocks/charts/BPOSY/bpost/number-of-employees;32723;N/A;2024
18953450;BPOST;TURNOVER;https://press.bpost.be/bpostgroup-fourth-quarter-and-full-year-2024-results;4341300000;EUR;2024
18953450;BPOST;ASSETS;https://companiesmarketcap.com/bpost/total-assets/;5770000000;USD;2024
18953450;BPOST;WEBSITE;https://www.bpost.be/en;https://www.bpost.be/en;N/A;2024
18953450;BPOST;ACTIVITY;https://bpostgroup.com/sites/default/files/2025-03/24099_BPOST_jaarverslag_2024_ENG.pdf;H53;N/A;2024
18957222;SYNLAB;COUNTRY;https://en.wikipedia.org/wiki/Synlab_Group;DE;N/A;2024
18957222;SYNLAB;EMPLOYEES;https://www.synlab.com/about-synlab;24000;N/A;2024
18957222;SYNLAB;TURNOVER;https://www.synlab.com/fileadmin/ESG_Reports/SYNLAB_GROUP_ESG_DATA_BOOK_2024_FIN.pdf;2620000000;EUR;2024
18957222;SYNLAB;ASSETS;https://companiesmarketcap.com/synlab/total-assets/;5080000000;USD;2024
18957222;SYNLAB;WEBSITE;https://www.synlab.it/;https://www.synlab.it/;N/A;2024
18957222;SYNLAB;ACTIVITY;https://www.synlab.ag/fileadmin/AGM/AGM_2024/SYNLAB%20AGM%202024%20-%20SYNLAB_AG_Financial_Statement.pdf;Q86;N/A;2024
18959709;L AIR LIQUIDE;COUNTRY;https://en.wikipedia.org/wiki/Air_Liquide;FR;N/A;2024
18959709;L AIR LIQUIDE;EMPLOYEES;https://www.airliquide.com/;66500;N/A;2024
18959709;L AIR LIQUIDE;TURNOVER;https://it.airliquide.com/statics/2025-02/2024-building-record-margin-improvement-and-major-commercial-successes-fueling-future-growth-air_67b81b1e2af22.pdf?VersionId=wpdRjySS_NKoNnExoeHp1qzrT9TIgD3X;27058000000;EUR;2024
18959709;L AIR LIQUIDE;ASSETS;https://it.airliquide.com/statics/2025-02/2024-building-record-margin-improvement-and-major-commercial-successes-fueling-future-growth-air_67b81b1e2af22.pdf?VersionId=wpdRjySS_NKoNnExoeHp1qzrT9TIgD3X;51867500000;EUR;2024
18959709;L AIR LIQUIDE;WEBSITE;https://www.airliquide.com/;https://www.airliquide.com/;N/A;2024
18959709;L AIR LIQUIDE;ACTIVITY;https://it.airliquide.com/statics/2025-02/2024-building-record-margin-improvement-and-major-commercial-successes-fueling-future-growth-air_67b81b1e2af22.pdf?VersionId=wpdRjySS_NKoNnExoeHp1qzrT9TIgD3X;C20;N/A;2024
18959832;MOEVE;COUNTRY;https://en.wikipedia.org/wiki/Moeve;ES;N/A;2024
18959832;MOEVE;EMPLOYEES;https://en.wikipedia.org/wiki/Moeve;11000;N/A;2024
18959832;MOEVE;TURNOVER;https://www.moeveglobal.com/stfls/corporativo/FICHEROS/Moeve---Quarterly-Report-FY-2024_.pdf;24868000000;EUR;2024
18959832;MOEVE;ASSETS;https://en.wikipedia.org/wiki/Moeve;12200000000;EUR;2024
18959832;MOEVE;WEBSITE;https://www.moeve.de/en/?srsltid=AfmBOoqLRdEBYO-ijsE8V5o47JQBgudQ5xM9G8Nowsrn6Zt25Ea8ZerQ;https://www.moeve.de/en/?srsltid=AfmBOoqLRdEBYO-ijsE8V5o47JQBgudQ5xM9G8Nowsrn6Zt25Ea8ZerQ;N/A;2024
18959832;MOEVE;ACTIVITY;https://www.moeveglobal.com/stfls/corporativo/FICHEROS/consolidated-financial-statement-2024.pdf;B06;N/A;2024
18967691;GOODYEAR TIRE & RUBBER CO;COUNTRY;https://en.wikipedia.org/wiki/Goodyear_Tire_and_Rubber_Company;US;N/A;2024
18967691;GOODYEAR TIRE & RUBBER CO;EMPLOYEES;https://en.wikipedia.org/wiki/Goodyear_Tire_and_Rubber_Company;68000;N/A;2024
18967691;GOODYEAR TIRE & RUBBER CO;TURNOVER;https://news.goodyear.com/2025-02-13-Goodyear-Announces-Q4-2024-and-Full-Year-2024-Results;18900000000;USD;2024
18967691;GOODYEAR TIRE & RUBBER CO;ASSETS;https://www.statista.com/statistics/277415/goodyear-tire-rubber-total-assets/;20960000000;USD;2024
18967691;GOODYEAR TIRE & RUBBER CO;WEBSITE;https://corporate.goodyear.com/us/en;https://corporate.goodyear.com/us/en;N/A;2024
18967691;GOODYEAR TIRE & RUBBER CO;ACTIVITY;https://corporate.goodyear.com/content/dam/goodyear-corp/documents/annualreports/2024-annual-report.pdf;C29;N/A;2024
18970979;BROOKFIELD CORPORATION;COUNTRY;https://en.wikipedia.org/wiki/Brookfield_Corporation;CA;N/A;2024
18970979;BROOKFIELD CORPORATION;EMPLOYEES;https://en.wikipedia.org/wiki/Brookfield_Corporation;240000;N/A;2024
18970979;BROOKFIELD CORPORATION;TURNOVER;https://bn.brookfield.com/press-releases/brookfield-corporation-reports-record-2024-results;86006000000;USD;2024
18970979;BROOKFIELD CORPORATION;ASSETS;https://macrotrends.net/stocks/charts/BN/brookfield/total-assets;490424000000;USD;2024
18970979;BROOKFIELD CORPORATION;WEBSITE;https://bn.brookfield.com/;https://bn.brookfield.com/;N/A;2024
18970979;BROOKFIELD CORPORATION;ACTIVITY;https://www.brookfield.com/2024-bn-annual-report;K64;N/A;2024
18974095;UMICORE;COUNTRY;https://en.wikipedia.org/wiki/Umicore;BE;N/A;2024
18974095;UMICORE;EMPLOYEES;https://www.umicore.com/files/secure-documents/e51896dd-9e22-4f41-a630-cf5a0295eaab.pdf;11581;N/A;2024
18974095;UMICORE;TURNOVER;https://www.umicore.com/en/media/newsroom/full-year-results-2024/;3500000000;EUR;2024
18974095;UMICORE;ASSETS;https://companiesmarketcap.com/umicore/total-assets/;9790000000;USD;2024
18974095;UMICORE;WEBSITE;https://www.umicore.com/;https://www.umicore.com/;N/A;2024
18974095;UMICORE;ACTIVITY;https://www.umicore.com/files/secure-documents/f80f2918-ed1f-4461-9f59-d6ef5aa9f7a5.pdf;C20;N/A;2024
18976475;KONE;COUNTRY;https://en.wikipedia.org/wiki/Kone;FI;N/A;2024
18976475;KONE;EMPLOYEES;https://www.kone.com/en/Images/KONE_Annual%20Review_2024_tcm17-134328.pdf;60000;N/A;2024
18976475;KONE;TURNOVER;https://www.kone.com/en/Images/KONE_Financial_Statement_Bulletin_2024_tcm17-134051.pdf;11098400000;EUR;2024
